8 8 1.000000000000 5.000000000000 1.000000000000e+00 1.000000000000e+00 1.890617201341e-01 1.841249051926e-03 5.269532437614e-02 8.814930792099e-04 6.661947454582e-03 2.065697578824e-04 1.446986129031e-01 1.937745166001e-04 2.002840025031e-01 
16 16 2.000000000000 1.000000000000 1.000000000000e+00 1.000000000000e+00 9.859415647073e-01 3.842593838027e-05 9.720881517813e-01 7.573981397546e-05 9.449840574306e-01 1.471325405080e-04 4.244225120911e+00 6.357923249404e-03 6.666565488707e-01 
16 16 2.000000000000 2.000000000000 1.000000000000e+00 1.000000000000e+00 9.486442620647e-01 9.599641277192e-05 8.999720125046e-01 1.819242496522e-04 8.101151054546e-01 3.267668600344e-04 1.287061932072e+00 1.467385258356e-03 6.665985627755e-01 
16 16 2.000000000000 2.900000000000 1.000000000000e+00 1.000000000000e+00 7.704294922394e-01 3.704547433771e-04 5.942477860968e-01 5.672200859287e-04 3.547391244103e-01 6.686897718255e-04 4.330031852840e-01 3.951883105133e-04 6.651481596346e-01 
16 16 2.000000000000 2.950000000000 1.000000000000e+00 1.000000000000e+00 7.480837060114e-01 2.769585411145e-04 5.603962915348e-01 4.119694642809e-04 3.157411919609e-01 4.586806158600e-04 4.076350965454e-01 2.332805249433e-04 6.648652329231e-01 
16 16 2.000000000000 2.975000000000 1.000000000000e+00 1.000000000000e+00 7.358201750318e-01 2.893365897689e-04 5.422684866057e-01 4.230520308551e-04 2.958448417737e-01 4.554002005176e-04 3.949931345209e-01 2.201142266135e-04 6.646378744010e-01 
16 16 2.000000000000 3.000000000000 1.000000000000e+00 1.000000000000e+00 7.150837362400e-01 4.840927721448e-04 5.125164788952e-01 6.856347492773e-04 2.650236161862e-01 6.951610854265e-04 3.778087270655e-01 3.502920600682e-04 6.636839038346e-01 
16 16 2.000000000000 3.025000000000 1.000000000000e+00 1.000000000000e+00 7.057968488360e-01 3.266000042823e-04 4.992158674548e-01 4.572145509627e-04 2.513069337748e-01 4.526196755524e-04 3.695228823996e-01 2.032558931191e-04 6.638706350978e-01 
16 16 2.000000000000 3.050000000000 1.000000000000e+00 1.000000000000e+00 6.880231166160e-01 3.612016603184e-04 4.746804753922e-01 4.915773378871e-04 2.277380365098e-01 4.614031048706e-04 3.571454284585e-01 1.986649075752e-04 6.630918011003e-01 
16 16 2.000000000000 3.075000000000 1.000000000000e+00 1.000000000000e+00 6.712015822620e-01 3.742721345959e-04 4.519123603383e-01 4.968775858737e-04 2.066936547800e-01 4.444511133867e-04 3.460683670693e-01 1.886104738163e-04 6.626370000477e-01 
16 16 2.000000000000 3.100000000000 1.000000000000e+00 1.000000000000e+00 6.447985958786e-01 6.325957243266e-04 4.177661159992e-01 8.019681477002e-04 1.777442922267e-01 6.595714022109e-04 3.315340159867e-01 2.879102005841e-04 6.605248540312e-01 
16 16 2.000000000000 3.200000000000 1.000000000000e+00 1.000000000000e+00 5.376279422492e-01 1.040159621251e-03 2.944534644755e-01 1.033423581436e-03 9.204266423496e-02 5.837315023454e-04 2.895641271484e-01 2.454211522223e-04 6.461374609163e-01 
16 16 2.000000000000 4.000000000000 1.000000000000e+00 1.000000000000e+00 4.529712553622e-02 4.722185003454e-04 3.166781142186e-03 6.094663678801e-05 2.860096548135e-05 1.188504985500e-06 1.705983375314e-01 7.451996983124e-05 4.934411963593e-02 
16 16 2.000000000000 5.000000000000 1.000000000000e+00 1.000000000000e+00 2.893891578949e-02 3.083627765569e-04 1.312898856901e-03 2.600593510463e-05 5.105246711781e-06 2.291884605530e-07 1.263394266009e-01 4.216757363815e-05 1.273682259757e-02 
24 24 3.000000000000 1.000000000000 1.000000000000e+00 1.000000000000e+00 9.878139881352e-01 4.400537037182e-05 9.757784116282e-01 8.693210956853e-05 9.521510657914e-01 1.696301877288e-04 5.001879535695e+00 9.824569560718e-03 6.666640209900e-01 
24 24 3.000000000000 2.000000000000 1.000000000000e+00 1.000000000000e+00 9.104418268139e-01 1.955648331899e-04 8.289425656162e-01 3.559884971170e-04 6.872725049005e-01 5.899152827848e-04 1.018725625943e+00 1.273134185414e-03 6.666051912058e-01 
24 24 3.000000000000 2.950000000000 1.000000000000e+00 1.000000000000e+00 4.343080535117e-01 6.021872676481e-04 1.922497803983e-01 4.777122106446e-04 3.924206762520e-02 1.747769089632e-04 2.969254079990e-01 8.004890113256e-05 6.460850386321e-01 
24 24 3.000000000000 2.975000000000 1.000000000000e+00 1.000000000000e+00 3.890788902924e-01 7.941353820345e-04 1.576888929212e-01 5.347575502056e-04 2.772544332572e-02 1.588068237448e-04 2.890292917434e-01 7.741330901544e-05 6.283321151175e-01 
24 24 3.000000000000 3.000000000000 1.000000000000e+00 1.000000000000e+00 3.265001007851e-01 1.018834799559e-03 1.169825593006e-01 5.693844818082e-04 1.692690606176e-02 1.310603097468e-04 2.807907223344e-01 7.507797013199e-05 5.876992807807e-01 
24 24 3.000000000000 3.025000000000 1.000000000000e+00 1.000000000000e+00 2.577999982442e-01 1.119971080894e-03 7.900419131510e-02 5.338053768501e-04 9.091144048893e-03 9.749472298956e-05 2.731846545772e-01 6.998130815445e-05 5.144912956661e-01 
24 24 3.000000000000 3.050000000000 1.000000000000e+00 1.000000000000e+00 1.959361375388e-01 1.080905865263e-03 5.007454488921e-02 4.425593382196e-04 4.466047724315e-03 6.500098975565e-05 2.665934285227e-01 6.310533518726e-05 4.062985860019e-01 
24 24 3.000000000000 3.075000000000 1.000000000000e+00 1.000000000000e+00 1.536071780695e-01 9.644239663606e-04 3.289630102337e-02 3.416254996973e-04 2.249246441454e-03 4.028490158412e-05 2.611497837653e-01 5.751116181711e-05 3.071780266966e-01 
24 24 3.000000000000 3.100000000000 1.000000000000e+00 1.000000000000e+00 1.237613179100e-01 8.308337658908e-04 2.221971127625e-02 2.567038260870e-04 1.152684112477e-03 2.441761970461e-05 2.564248985549e-01 5.299216136530e-05 2.217623638749e-01 
24 24 3.000000000000 4.000000000000 1.000000000000e+00 1.000000000000e+00 2.435496469969e-02 5.770559697167e-04 9.261578977090e-04 3.990922696059e-05 2.450514848081e-06 2.204605664613e-07 1.708020147008e-01 6.931904059436e-05 4.771703683440e-02 
24 24 3.000000000000 5.000000000000 1.000000000000e+00 1.000000000000e+00 1.528502812950e-02 3.716952487845e-04 3.717894428885e-04 1.644049948169e-05 4.085174130507e-07 3.654309781503e-08 1.266175396343e-01 4.453995998796e-05 1.486622028227e-02 
32 32 4.000000000000 1.000000000000 1.000000000000e+00 1.000000000000e+00 9.875844247641e-01 3.145417634920e-05 9.753239854019e-01 6.211883997643e-05 9.512607352506e-01 1.211393873031e-04 5.249145914724e+00 6.951465216421e-03 6.666653145081e-01 
32 32 4.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.767161401819e-01 4.994905363029e-05 9.539769133998e-01 9.756465160477e-05 9.100814701611e-01 1.861220436443e-04 3.199530515556e+00 3.785760949217e-03 6.666631801800e-01 
32 32 4.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.544933812663e-01 8.135223465098e-05 9.110642330673e-01 1.552949896289e-04 8.300621533083e-01 2.829550973344e-04 1.931962283081e+00 1.990468335694e-03 6.666569817556e-01 
32 32 4.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 9.160182646606e-01 1.260605344358e-04 8.391053524501e-01 2.309206571528e-04 7.041511168603e-01 3.874700526632e-04 1.205778351882e+00 1.054772866286e-03 6.666414219017e-01 
32 32 4.000000000000 2.000000000000 1.000000000000e+00 1.000000000000e+00 8.615642202312e-01 1.764554150365e-04 7.423240420961e-01 3.039081165102e-04 5.511373436171e-01 4.508197480048e-04 8.139767935316e-01 5.765895896690e-04 6.666107969730e-01 
32 32 4.000000000000 3.000000000000 1.000000000000e+00 1.000000000000e+00 3.138817003396e-01 2.453585396111e-03 1.045418031041e-01 1.321466677377e-03 1.267526277567e-02 2.636432305115e-04 2.789317390891e-01 1.531705218913e-04 6.134054350337e-01 
32 32 4.000000000000 4.000000000000 1.000000000000e+00 1.000000000000e+00 1.565916885072e-02 3.634758843813e-04 3.773242876220e-04 1.619338756402e-05 4.045994188281e-07 3.763480015887e-08 1.708105213689e-01 4.789569098057e-05 5.272848432652e-02 
32 32 4.000000000000 5.000000000000 1.000000000000e+00 1.000000000000e+00 9.874080741580e-03 2.434431625213e-04 1.567620438696e-04 6.983891243920e-06 7.334907530507e-08 6.929044119566e-09 1.265804549516e-01 2.873122313150e-05 5.072227288364e-03 
32 32 4.000000000000 2.250000000000 1.000000000000e+00 1.000000000000e+00 7.958648767304e-01 2.306970755239e-04 6.334541231537e-01 3.668608017243e-04 4.013987129882e-01 4.640770770197e-04 5.952522906787e-01 3.681706176569e-04 6.665548642909e-01 
32 32 4.000000000000 2.500000000000 1.000000000000e+00 1.000000000000e+00 7.157578587373e-01 3.208299261405e-04 5.124122441858e-01 4.590107538458e-04 2.627769988636e-01 4.702179486972e-04 4.575645908096e-01 2.536408154540e-04 6.663991902671e-01 
32 32 4.000000000000 2.750000000000 1.000000000000e+00 1.000000000000e+00 5.988341941133e-01 5.366739649621e-04 3.588904109840e-01 6.415814351766e-04 1.292139538342e-01 4.601255084874e-04 3.583504790382e-01 1.916152769245e-04 6.656013993245e-01 
32 32 4.000000000000 3.250000000000 1.000000000000e+00 1.000000000000e+00 3.859538722145e-02 9.375699585074e-04 2.368641341869e-03 1.040579826363e-04 1.643852555675e-05 1.504937381889e-06 2.341577781422e-01 8.305433983070e-05 2.334091060825e-02 
32 32 4.000000000000 3.500000000000 1.000000000000e+00 1.000000000000e+00 2.364650502843e-02 5.608655575119e-04 8.737273736624e-04 3.849056645344e-05 2.244923229394e-06 2.205800827810e-07 2.079605402459e-01 6.704061927025e-05 1.976917707097e-02 
32 32 4.000000000000 3.750000000000 1.000000000000e+00 1.000000000000e+00 1.866213274505e-02 4.568157465865e-04 5.569558249232e-04 2.540196615003e-05 9.554596752034e-07 9.800302685309e-08 1.873466113617e-01 5.512794155750e-05 -2.671429100824e-02 
32 32 4.000000000000 4.250000000000 1.000000000000e+00 1.000000000000e+00 1.344399126255e-02 3.142459335348e-04 2.794914078107e-04 1.208130259517e-05 2.240733194361e-07 2.133715239850e-08 1.570057012454e-01 4.009769948981e-05 4.383691947074e-02 
32 32 4.000000000000 4.500000000000 1.000000000000e+00 1.000000000000e+00 1.221169079616e-02 2.869315043632e-04 2.314550802971e-04 9.874184201040e-06 1.510709678314e-07 1.365486407183e-08 1.452741570287e-01 3.640972221829e-05 6.000331643935e-02 
8 8 1.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.717576035329e-01 1.530530966046e-04 9.444299662759e-01 2.964223375070e-04 8.923872922108e-01 5.562683324439e-04 2.125710796192e+00 6.232271587953e-03 6.665024825700e-01 
8 8 1.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.640520620387e-01 1.719412253614e-04 9.295441972459e-01 3.303338715037e-04 8.645980169669e-01 6.101123959843e-04 1.663700402821e+00 4.156557685419e-03 6.664561847082e-01 
8 8 1.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 9.554345519809e-01 1.989326434563e-04 9.130530541020e-01 3.785035218211e-04 8.343822041852e-01 6.858549795234e-04 1.337165638986e+00 3.111775835161e-03 6.663802511303e-01 
8 8 1.000000000000 2.250000000000 1.000000000000e+00 1.000000000000e+00 9.344349721125e-01 2.480055925746e-04 8.734762509766e-01 4.612705310335e-04 7.640246135342e-01 7.992451993620e-04 9.120779862053e-01 1.813779120769e-03 6.662018753920e-01 
8 8 1.000000000000 2.500000000000 1.000000000000e+00 1.000000000000e+00 9.219169510369e-01 2.801630666218e-04 8.503233213286e-01 5.134031110497e-04 7.243676645675e-01 8.640254508196e-04 7.727398865981e-01 1.457227930872e-03 6.660590949329e-01 
8 8 1.000000000000 2.750000000000 1.000000000000e+00 1.000000000000e+00 9.070385082438e-01 3.117130879897e-04 8.232046806833e-01 5.619788728264e-04 6.792450475664e-01 9.159474157721e-04 6.551956454069e-01 1.162194253237e-03 6.658899313267e-01 
8 8 1.000000000000 3.250000000000 1.000000000000e+00 1.000000000000e+00 8.679831223897e-01 4.145337462550e-04 7.542538918873e-01 7.142390025406e-04 5.714496201908e-01 1.065766574388e-03 4.809716966988e-01 8.097903735998e-04 6.651721500288e-01 
8 8 1.000000000000 3.500000000000 1.000000000000e+00 1.000000000000e+00 8.392079258866e-01 5.123240972381e-04 7.055823227740e-01 8.483084479214e-04 5.014445503252e-01 1.174307496158e-03 4.104059212824e-01 6.917500407489e-04 6.642575327040e-01 
8 8 1.000000000000 3.750000000000 1.000000000000e+00 1.000000000000e+00 8.032304816163e-01 6.159584010131e-04 6.470762303565e-01 9.743344052543e-04 4.234542855587e-01 1.237246763294e-03 3.502259327873e-01 5.837091513002e-04 6.628878664384e-01 
8 8 1.000000000000 4.250000000000 1.000000000000e+00 1.000000000000e+00 6.679503159333e-01 1.208713687420e-03 4.534625684462e-01 1.492914665673e-03 2.167722719768e-01 1.292492755833e-03 2.449053051914e-01 4.173236663640e-04 6.486017554625e-01 
8 8 1.000000000000 4.500000000000 1.000000000000e+00 1.000000000000e+00 5.211576073938e-01 2.055913846968e-03 2.927391604752e-01 1.851754752858e-03 1.028411943994e-01 1.068500580793e-03 2.009129056483e-01 3.373645988014e-04 5.999776920974e-01 
16 16 2.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.803459877029e-01 4.587859230141e-05 9.610887798313e-01 8.991324920243e-05 9.237320646795e-01 1.726801914195e-04 3.029912725258e+00 3.573970475240e-03 6.666520795613e-01 
16 16 2.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.731934989592e-01 5.394484301778e-05 9.471201366469e-01 1.049375738056e-04 8.970916127140e-01 1.985605534830e-04 2.246824673558e+00 2.400576362565e-03 6.666462069014e-01 
16 16 2.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 9.636118278489e-01 6.863119508931e-05 9.285713059750e-01 1.322076272908e-04 8.623320645637e-01 2.453279641933e-04 1.705440264249e+00 1.703659756043e-03 6.666328810964e-01 
16 16 2.000000000000 2.250000000000 1.000000000000e+00 1.000000000000e+00 9.273872939469e-01 1.211653154722e-04 8.601205981425e-01 2.244581990719e-04 7.400593507647e-01 3.852906362441e-04 9.799357684080e-01 9.140056277684e-04 6.665531653234e-01 
16 16 2.000000000000 2.500000000000 1.000000000000e+00 1.000000000000e+00 8.911320220810e-01 1.731796361224e-04 7.942662367100e-01 3.079503239635e-04 6.313330217877e-01 4.873025229768e-04 7.252580926814e-01 6.591269618635e-04 6.664161262029e-01 
16 16 2.000000000000 2.750000000000 1.000000000000e+00 1.000000000000e+00 8.296367907805e-01 2.593381011670e-04 6.886334858702e-01 4.287608022521e-04 4.751352569894e-01 5.872969468931e-04 5.281402595934e-01 4.427681682671e-04 6.660205623761e-01 
16 16 2.000000000000 3.250000000000 1.000000000000e+00 1.000000000000e+00 4.632432662212e-01 1.408934788173e-03 2.245198098859e-01 1.133962181326e-03 5.683849617458e-02 4.859897196593e-04 2.723823261440e-01 2.046143988244e-04 6.241522172256e-01 
16 16 2.000000000000 3.500000000000 1.000000000000e+00 1.000000000000e+00 1.031788836412e-01 1.052033967217e-03 1.617975937033e-02 2.999042851193e-04 7.114975144465e-04 2.818608282570e-05 2.143370845659e-01 1.024177584611e-04 9.404210134573e-02 
16 16 2.000000000000 3.750000000000 1.000000000000e+00 1.000000000000e+00 5.917204404517e-02 6.252688819635e-04 5.456136670243e-03 1.072495089951e-04 8.728171326285e-05 4.003306429445e-06 1.895062730281e-01 7.465028897292e-05 2.269183532306e-02 
16 16 2.000000000000 4.250000000000 1.000000000000e+00 1.000000000000e+00 3.928885078872e-02 4.241336296096e-04 2.443060475127e-03 4.864528178860e-05 1.780036168659e-05 7.597644591622e-07 1.573997599107e-01 5.250411699550e-05 5.879254094030e-03 
16 16 2.000000000000 4.500000000000 1.000000000000e+00 1.000000000000e+00 3.436303233460e-02 3.686297198677e-04 1.860257343077e-03 3.768206160002e-05 1.056024621461e-05 4.948062317556e-07 1.455403884506e-01 4.598171553494e-05 -1.720089641209e-02 
24 24 3.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.810873858208e-01 2.617787041376e-05 9.625358850213e-01 5.136021964754e-05 9.264885193145e-01 9.885280239833e-05 3.361390832517e+00 2.505790294615e-03 6.666619213125e-01 
24 24 3.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.695870388306e-01 3.839011664557e-05 9.401063948736e-01 7.442444197395e-05 8.838277286701e-01 1.398598966564e-04 2.285226300382e+00 1.573806733111e-03 6.666562212466e-01 
24 24 3.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 9.485397967466e-01 5.744019504634e-05 8.997442428921e-01 1.089310895419e-04 8.095990325288e-01 1.958966099241e-04 1.533378675094e+00 9.874791167922e-04 6.666422371828e-01 
24 24 3.000000000000 2.250000000000 1.000000000000e+00 1.000000000000e+00 8.488379330177e-01 1.343980078821e-04 7.206161506524e-01 2.279973600101e-04 5.195475505619e-01 3.282645706401e-04 6.911985417402e-01 3.446603773576e-04 6.664998265813e-01 
24 24 3.000000000000 2.500000000000 1.000000000000e+00 1.000000000000e+00 7.562703530145e-01 2.002843088210e-04 5.721454158705e-01 3.024246691276e-04 3.278076803042e-01 3.453180863956e-04 4.905768049686e-01 2.093089829268e-04 6.662010051668e-01 
24 24 3.000000000000 2.750000000000 1.000000000000e+00 1.000000000000e+00 6.246389468825e-01 3.295364114717e-04 3.907167851949e-01 4.099157919829e-04 1.534997610156e-01 3.192661120287e-04 3.676550613128e-01 1.374506728225e-04 6.648321827380e-01 
24 24 3.000000000000 3.250000000000 1.000000000000e+00 1.000000000000e+00 5.923260937463e-02 6.369153661091e-04 5.536807931257e-03 1.093401318667e-04 9.043256425071e-05 3.804022017369e-06 2.344965511381e-01 5.877409321290e-05 1.670309044815e-02 
24 24 3.000000000000 3.500000000000 1.000000000000e+00 1.000000000000e+00 3.810388199479e-02 3.977498963930e-04 2.242930723476e-03 4.291178781606e-05 1.423784589817e-05 5.670812163671e-07 2.080857144990e-01 4.608811720972e-05 5.660990187779e-02 
24 24 3.000000000000 3.750000000000 1.000000000000e+00 1.000000000000e+00 2.866744318189e-02 3.021218246223e-04 1.278210283152e-03 2.506937119267e-05 4.776188387935e-06 2.031962683173e-07 1.875966501348e-01 3.818022800175e-05 2.555893117020e-02 
24 24 3.000000000000 4.250000000000 1.000000000000e+00 1.000000000000e+00 2.088859769662e-02 2.239602940506e-04 6.871245802876e-04 1.338716095665e-05 1.368220581231e-06 5.593755520724e-08 1.570520202889e-01 2.802633373690e-05 3.402943053411e-02 
24 24 3.000000000000 4.500000000000 1.000000000000e+00 1.000000000000e+00 1.868976371030e-02 1.980230395372e-04 5.453728884847e-04 1.066059824926e-05 8.656733626545e-07 3.883347629905e-08 1.453723912134e-01 2.417133635877e-05 2.983475970846e-02 
32 32 4.000000000000 3.050000000000 1.000000000000e+00 1.000000000000e+00 1.482820459451e-01 8.753337493013e-04 2.964965687631e-02 2.843230837658e-04 1.687498312504e-03 2.742235708832e-05 2.646391805194e-01 3.943957791916e-05 3.601432601927e-01 
32 32 4.000000000000 3.075000000000 1.000000000000e+00 1.000000000000e+00 1.060667404979e-01 7.119427839379e-04 1.631877871585e-02 1.865102321058e-04 6.141632055786e-04 1.295301218914e-05 2.596099179606e-01 3.548090267081e-05 2.312462755090e-01 
32 32 4.000000000000 3.100000000000 1.000000000000e+00 1.000000000000e+00 8.210573516446e-02 5.850134835050e-04 1.016375950572e-02 1.280687896111e-04 2.673181560147e-04 6.732501749300e-06 2.551982382743e-01 3.273340737606e-05 1.374218726014e-01 
32 32 4.000000000000 2.950000000000 1.000000000000e+00 1.000000000000e+00 4.195419751729e-01 3.871947257366e-04 1.775146664884e-01 3.130922457922e-04 3.249172436223e-02 1.081371772421e-04 2.943409105977e-01 4.996235321874e-05 6.562972365956e-01 
32 32 4.000000000000 2.975000000000 1.000000000000e+00 1.000000000000e+00 3.762765587432e-01 5.199318118850e-04 1.442873395498e-01 3.552959447658e-04 2.208118843802e-02 9.726682316050e-05 2.868014437332e-01 4.861213204304e-05 6.464549689172e-01 
32 32 4.000000000000 3.025000000000 1.000000000000e+00 1.000000000000e+00 2.208591234122e-01 9.715428958592e-04 5.821770837937e-02 3.995235234107e-04 4.985492026530e-03 5.453684356762e-05 2.711243131364e-01 4.598398388174e-05 5.096834431209e-01 
40 40 5.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.676637249026e-01 2.132006059222e-05 9.363753572174e-01 4.125803662389e-05 8.768073207319e-01 7.725446787424e-05 2.773991756923e+00 1.049714842930e-03 6.666634309841e-01 
40 40 5.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.359756694014e-01 3.271195913976e-05 8.760558040727e-01 6.122481469044e-05 7.674925142391e-01 1.072386653428e-04 1.622945425525e+00 4.847958969961e-04 6.666585263713e-01 
40 40 5.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 8.940243659895e-01 4.526523069955e-05 7.992898116886e-01 8.092595508381e-05 6.388969481202e-01 1.293390716369e-04 1.069837726955e+00 2.630012583484e-04 6.666495816321e-01 
40 40 5.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.676974710798e-01 2.126015853927e-05 9.364406555059e-01 4.114299246691e-05 8.769295650135e-01 7.704236290320e-05 2.776354976639e+00 1.024542960616e-03 6.666634494524e-01 
40 40 5.000000000000 1.250000000000 1.000000000000e+00 1.000000000000e+00 9.677088655498e-01 2.142660138870e-05 9.364627439600e-01 4.146689092710e-05 8.769710683403e-01 7.765554553804e-05 2.775172210503e+00 1.028686970779e-03 6.666633987521e-01 
40 40 5.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.360354290060e-01 3.330246893743e-05 8.761678696266e-01 6.233353724766e-05 7.676895631154e-01 1.091930429909e-04 1.624392623593e+00 4.866369509120e-04 6.666582310342e-01 
40 40 5.000000000000 1.500000000000 1.000000000000e+00 1.000000000000e+00 9.360247262363e-01 3.293703599077e-05 8.761477123674e-01 6.165752545637e-05 7.676538221389e-01 1.080367255292e-04 1.623267199360e+00 4.824784753074e-04 6.666584126324e-01 
40 40 5.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 8.939599975933e-01 4.521492314759e-05 7.991746992434e-01 8.082976153377e-05 6.387128671625e-01 1.291651235336e-04 1.069347756596e+00 2.539606296366e-04 6.666496173141e-01 
40 40 5.000000000000 1.750000000000 1.000000000000e+00 1.000000000000e+00 8.941919551706e-01 4.494748035661e-05 7.995893540717e-01 8.037160276337e-05 6.393754331174e-01 1.284965644465e-04 1.070569662340e+00 2.567858742155e-04 6.666498275230e-01 
40 40 5.000000000000 2.000000000000 1.000000000000e+00 1.000000000000e+00 8.467348588792e-01 5.908069915135e-05 7.169773738863e-01 1.000410867638e-04 5.141065957601e-01 1.434367864076e-04 7.747334048348e-01 1.617374276526e-04 6.666342181648e-01 
40 40 5.000000000000 2.250000000000 1.000000000000e+00 1.000000000000e+00 7.900630276219e-01 7.589634296470e-05 6.242283888895e-01 1.199004564359e-04 3.897329620928e-01 1.496517131703e-04 5.884831961786e-01 1.123959441789e-04 6.666051768227e-01 
40 40 5.000000000000 2.500000000000 1.000000000000e+00 1.000000000000e+00 7.143994552132e-01 1.039895450737e-04 5.104206507363e-01 1.484984776736e-04 2.606394996875e-01 1.514813789730e-04 4.571415395925e-01 8.113509555196e-05 6.665255961429e-01 
40 40 5.000000000000 2.750000000000 1.000000000000e+00 1.000000000000e+00 5.990197788581e-01 1.645340891363e-04 3.589600527957e-01 1.969456892575e-04 1.290462575256e-01 1.413361236704e-04 3.584839744056e-01 5.929258570337e-05 6.661649604671e-01 
40 40 5.000000000000 3.000000000000 1.000000000000e+00 1.000000000000e+00 3.217218489176e-01 7.425704435539e-04 1.062620023892e-01 4.238844116958e-04 1.219000312415e-02 8.488383155229e-05 2.790783710813e-01 5.008346112689e-05 6.401458037832e-01 
40 40 5.000000000000 3.250000000000 1.000000000000e+00 1.000000000000e+00 2.825761179082e-02 2.970696083492e-04 1.239744385144e-03 2.453715377116e-05 4.547325716446e-06 2.323672026015e-07 2.342212014276e-01 2.730152286720e-05 1.378748765090e-02 
40 40 5.000000000000 3.500000000000 1.000000000000e+00 1.000000000000e+00 1.763331440524e-02 1.899230995982e-04 4.912876957191e-04 9.805903281876e-06 7.221422958326e-07 3.151524466841e-08 2.077478686839e-01 2.129512358588e-05 2.690966468153e-03 
40 40 5.000000000000 3.750000000000 1.000000000000e+00 1.000000000000e+00 1.318432870561e-02 1.384875322565e-04 2.697205063701e-04 5.221923050791e-06 2.090915532985e-07 9.182814513970e-09 1.872658605540e-01 1.796842120109e-05 4.195192738907e-02 
