site_id,start_time,end_time,spin,cluster_id
406,1.40816,1.5478,1,-1
406,1.5478,1.60324,-1,-1
406,1.60324,2.08386,1,-1
406,2.08386,2.08931,-1,-1
406,2.08931,2.12216,1,-1
406,2.12216,2.23254,-1,-1
406,2.23254,2.23673,1,-1
406,2.23673,2.32506,-1,-1
406,2.32506,2.328,1,-1
406,2.328,2.43916,-1,-1
406,2.43916,2.43937,1,-1
406,2.43937,2.44821,-1,-1
406,2.44821,3.28652,1,-1
406,3.28652,3.33458,-1,-1
406,3.33458,3.69276,1,-1
406,3.69276,3.94891,-1,-1
406,3.94891,3.96984,1,-1
406,3.96984,4.21622,-1,-1
406,4.21622,0.0111435,1,-1
407,2.15831,2.4084,1,-1
407,2.4084,2.44208,-1,-1
407,2.44208,2.62598,1,-1
407,2.62598,2.96379,-1,-1
407,2.96379,3.46826,1,-1
407,3.46826,3.51198,-1,-1
407,3.51198,3.76338,1,-1
407,3.76338,4.07392,-1,-1
407,4.07392,4.14473,1,-1
407,4.14473,4.33984,-1,-1
407,4.33984,4.72241,1,-1
407,4.72241,4.79006,-1,-1
407,4.79006,0.0401626,1,-1
407,0.0401626,0.502651,-1,-1
407,0.502651,0.587661,1,-1
407,0.587661,0.884887,-1,-1
407,0.884887,1.06697,1,-1
407,1.06697,1.32903,-1,-1
407,1.32903,1.36505,1,-1
407,1.36505,1.37483,-1,-1
407,1.37483,1.59584,1,-1
407,1.59584,2.15831,-1,-1
408,1.19277,1.6976,1,-1
408,1.6976,1.9293,-1,-1
408,1.9293,2.33635,1,-1
408,2.33635,2.68813,-1,-1
408,2.68813,2.69602,1,-1
408,2.69602,2.89231,-1,-1
408,2.89231,3.32042,1,-1
408,3.32042,3.5587,-1,-1
408,3.5587,3.92773,1,-1
408,3.92773,4.1342,-1,-1
408,4.1342,4.28534,1,-1
408,4.28534,4.51427,-1,-1
408,4.51427,4.86552,1,-1
408,4.86552,0.190835,-1,-1
408,0.190835,0.629705,1,-1
408,0.629705,0.721834,-1,-1
408,0.721834,0.83698,1,-1
408,0.83698,0.899577,-1,-1
408,0.899577,1.1223,1,-1
408,1.1223,1.19277,-1,-1
409,0.290253,0.293021,-1,-1
409,0.293021,0.400681,1,-1
409,0.400681,0.568922,-1,-1
409,0.568922,0.684356,1,-1
409,0.684356,0.719553,-1,-1
409,0.719553,0.799225,1,-1
409,0.799225,1.31201,-1,-1
409,1.31201,1.44604,1,-1
409,1.44604,1.49619,-1,-1
409,1.49619,1.50163,1,-1
409,1.50163,1.57354,-1,-1
409,1.57354,1.59131,1,-1
409,1.59131,1.71031,-1,-1
409,1.71031,1.74874,1,-1
